,EmployeeID,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkedHours,ScheduleInconsistency,Absences
2591,2592,Yes,27,Travel_Frequently,Sales,8,1,Life Sciences,4,Laboratory Technician,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,6.454022988505746,0.30107661772334265,17
2592,2593,No,35,Travel_Rarely,Research & Development,25,1,Medical,1,Sales Executive,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,6.594915254237288,0.30372769170579084,13
2593,2594,No,28,Non-Travel,Research & Development,21,1,Medical,3,Research Scientist,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6.665502183406114,0.31261074136034495,20
2594,2595,No,31,Non-Travel,Sales,23,1,Medical,1,Sales Executive,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,9.783058984910838,0.2978046755487023,6
2595,2596,No,36,Non-Travel,Research & Development,1,3,Life Sciences,2,Research Scientist,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,7.087986111111111,0.2946519758021923,9
2596,2597,No,34,Travel_Rarely,Sales,2,3,Marketing,4,Healthcare Representative,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,5.998778735632184,0.2988478721004013,17
2597,2598,No,34,Travel_Rarely,Research & Development,19,3,Technical Degree,1,Research Director,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,6.761458333333334,0.3142148550207975,9
2598,2599,No,26,Travel_Rarely,Research & Development,2,2,Life Sciences,2,Research Scientist,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,6.7955212922173285,0.3088921354740253,22
2599,2600,No,29,Travel_Rarely,Research & Development,2,4,Other,2,Laboratory Technician,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,7.751293103448274,0.3220441093130599,17
2600,2601,No,32,Non-Travel,Research & Development,3,1,Life Sciences,3,Manager,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,6.604220314735336,0.2938692839331562,16
2601,2602,No,31,Travel_Frequently,Research & Development,25,5,Technical Degree,2,Human Resources,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,6.8785216178521615,0.3072180619441787,10
2602,2603,Yes,28,Travel_Rarely,Sales,7,5,Life Sciences,2,Sales Representative,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,6.290987124463519,0.31073593683051887,16
2603,2604,No,38,Travel_Rarely,Research & Development,9,2,Technical Degree,3,Sales Representative,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,7.179273504273503,0.3226991669588041,15
2604,2605,No,35,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Sales Representative,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,8.806041666666665,0.29567378815956885,9
2605,2606,No,27,Travel_Rarely,Sales,2,3,Life Sciences,1,Manager,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,7.9145021645021645,0.29361102864589583,18
2606,2607,No,32,Travel_Rarely,Research & Development,8,1,Medical,2,Research Scientist,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,7.297267759562841,0.3068425833025255,5
2607,2608,Yes,31,Travel_Frequently,Research & Development,2,1,Other,3,Sales Executive,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,10.305296610169492,0.3044304932247779,13
2608,2609,Yes,53,Travel_Rarely,Research & Development,18,3,Medical,1,Research Scientist,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,10.802695035460992,0.28898586703593615,14
2609,2610,No,54,Travel_Rarely,Research & Development,14,3,Other,3,Research Scientist,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,7.9114264919941775,0.2986614210146542,20
2610,2611,No,33,Travel_Frequently,Research & Development,2,4,Medical,4,Sales Executive,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,7.888146551724137,0.32502146050216457,17
2611,2612,No,43,Travel_Rarely,Research & Development,3,3,Medical,1,Research Scientist,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,7.4915942028985505,0.29877264159785416,19
2612,2613,No,38,Travel_Frequently,Research & Development,2,5,Medical,4,Sales Executive,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,8.015411436541143,0.3110932200730011,10
2613,2614,No,55,Travel_Rarely,Sales,9,3,Marketing,2,Laboratory Technician,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,8.238115330520394,0.30625700610349904,12
2614,2615,No,31,Travel_Rarely,Sales,6,3,Other,1,Manufacturing Director,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,10.799999999999999,0.28536783731031473,7
2615,2616,No,39,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Sales Executive,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,6.101371742112482,0.28007354574452187,6
2616,2617,No,42,Non-Travel,Research & Development,10,4,Life Sciences,2,Research Scientist,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,6.595779685264664,0.32747363919186867,16
2617,2618,No,31,Non-Travel,Research & Development,14,2,Life Sciences,2,Healthcare Representative,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,6.111935953420669,0.29712872734589774,20
2618,2619,No,54,Travel_Rarely,Research & Development,1,3,Medical,2,Human Resources,23620,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,10.464130434782609,0.3108848092610501,19
2619,2620,No,24,Travel_Rarely,Research & Development,5,4,Other,1,Manufacturing Director,178610,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,6.877548209366392,0.27973907841369455,7
2620,2621,No,23,Travel_Rarely,Research & Development,7,3,Life Sciences,2,Research Scientist,191870,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,6.989275362318841,0.2778731447298691,19
2621,2622,No,40,Travel_Frequently,Research & Development,21,3,Medical,3,Research Scientist,197170,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,7.810507246376811,0.29880112089962385,19
2622,2623,No,40,Travel_Rarely,Research & Development,8,1,Medical,5,Research Scientist,35440,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,6.205809128630705,0.27045357883197135,8
2623,2624,No,25,Travel_Rarely,Sales,20,5,Medical,2,Laboratory Technician,85000,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,6.186440677966102,0.28073710108787536,13
2624,2625,No,30,Travel_Rarely,Human Resources,20,4,Life Sciences,2,Research Scientist,46610,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,6.082641770401106,0.2928996563555913,8
2625,2626,No,25,Travel_Rarely,Research & Development,7,2,Medical,5,Sales Executive,41030,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,10.186159420289854,0.30259423205203617,19
2626,2627,No,47,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Sales Executive,42490,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,7.803971631205674,0.3064720615173913,14
2627,2628,No,33,Non-Travel,Research & Development,1,3,Life Sciences,2,Research Scientist,140260,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,6.205460992907802,0.33893130996650317,14
2628,2629,No,38,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Sales Executive,68930,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,7.8871369294605795,0.2865882683590958,8
2629,2630,No,31,Travel_Rarely,Research & Development,10,4,Medical,3,Sales Executive,61250,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,7.201452282157677,0.2985541656318631,8
2630,2631,No,38,Travel_Frequently,Research & Development,1,4,Other,2,Research Scientist,36690,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,6.504252400548697,0.32385386004800265,6
2631,2632,No,42,Travel_Rarely,Research & Development,6,3,Medical,2,Laboratory Technician,100080,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,9.819409282700423,0.29168139862027465,12
2632,2633,No,41,Travel_Rarely,Sales,2,2,Medical,1,Healthcare Representative,23870,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,7.69254571026723,0.2967723517826125,12
2633,2634,No,47,Non-Travel,Research & Development,21,2,Medical,1,Sales Executive,46390,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,7.175393419170244,0.29547557943029457,16
2634,2635,No,35,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Healthcare Representative,78980,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,10.434297520661154,0.31294974997361036,7
2635,2636,No,22,Travel_Rarely,Human Resources,12,1,Human Resources,2,Sales Executive,25340,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,6.436008230452675,0.290043476119108,6
2636,2637,No,35,Travel_Rarely,Research & Development,9,3,Medical,2,Sales Executive,131420,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,8.021773049645391,0.3000944304209251,14
2637,2638,No,33,Travel_Rarely,Sales,3,4,Medical,3,Healthcare Representative,16110,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,9.094374120956399,0.31815476059373393,12
2638,2639,No,32,Travel_Rarely,Research & Development,3,2,Technical Degree,3,Manufacturing Director,53630,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,7.001313969571231,0.2629133818859339,8
2639,2640,No,40,Travel_Rarely,Research & Development,1,4,Medical,2,Research Director,50710,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,6.1848422496570645,0.30110300246939115,6
2640,2641,No,32,Travel_Rarely,Research & Development,1,2,Medical,3,Sales Executive,136950,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,6.0018115942028984,0.3102988325299327,19
2641,2642,No,39,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Sales Executive,134020,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,8.016527777777778,0.29446668548075977,9
2642,2643,No,38,Travel_Rarely,Sales,20,4,Medical,2,Research Director,20290,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,8.024565217391304,0.29722009825968,19
2643,2644,No,32,Travel_Rarely,Research & Development,18,3,Life Sciences,2,Manager,63770,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,7.8911845730027546,0.2841793751564379,7
2644,2645,No,37,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Sales Executive,54290,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,9.417921896792189,0.32046761719000405,10
2645,2646,No,25,Travel_Rarely,Research & Development,2,4,Medical,2,Manufacturing Director,27850,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,8.03103448275862,0.29421218064529236,17
2646,2647,No,52,Non-Travel,Research & Development,2,4,Other,1,Manager,46140,2.0,16,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3,6.811865569272976,0.3013531352955049,6
2647,2648,No,44,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Sales Representative,26100,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,10.76917344173442,0.31008608779189684,3
2648,2649,No,21,Travel_Rarely,Sales,10,5,Medical,3,Research Scientist,66870,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,8.20905172413793,0.29039453478046146,17
2649,2650,No,39,Non-Travel,Research & Development,3,4,Life Sciences,2,Research Director,47240,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,6.314896755162241,0.3048111657474164,23
2650,2651,Yes,23,Travel_Frequently,Research & Development,2,4,Life Sciences,2,Manufacturing Director,61790,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,7.957367668097281,0.2992748106154385,16
2651,2652,No,36,Travel_Rarely,Research & Development,24,3,Life Sciences,2,Laboratory Technician,61200,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,7.8301310043668115,0.3000395127050596,20
2652,2653,No,36,Travel_Frequently,Research & Development,16,1,Medical,2,Sales Executive,105960,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,7.824929971988796,0.31656989491114207,11
2653,2654,No,56,Non-Travel,Research & Development,8,1,Life Sciences,1,Sales Executive,54670,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,6.61980056980057,0.2957914008557181,15
2654,2655,Yes,29,Travel_Rarely,Research & Development,9,4,Medical,2,Sales Representative,29960,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,10.875536480686696,0.30173162735250564,16
2655,2656,No,42,Travel_Rarely,Research & Development,17,1,Life Sciences,3,Research Scientist,99980,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,7.3780367231638415,0.30997457001551865,13
2656,2657,Yes,56,Travel_Rarely,Sales,10,4,Other,2,Sales Executive,40780,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,6.812076271186441,0.2648043584076181,13
2657,2658,No,41,Travel_Rarely,Research & Development,13,4,Life Sciences,1,Healthcare Representative,109200,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,7.81271186440678,0.27724581991708314,13
2658,2659,No,34,Travel_Rarely,Sales,1,3,Medical,1,Laboratory Technician,62320,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,7.3567821067821075,0.30276850850503395,18
2659,2660,No,36,Non-Travel,Sales,1,1,Medical,1,Human Resources,132470,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,7.694077134986226,0.2820653811902272,7
2660,2661,No,41,Travel_Rarely,Research & Development,1,5,Medical,1,Healthcare Representative,40810,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,7.083333333333334,0.343310080526662,11
2661,2662,No,32,Travel_Rarely,Sales,9,4,Life Sciences,2,Research Scientist,57690,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,6.697890295358649,0.3123234663711516,12
2662,2663,No,35,Travel_Rarely,Research & Development,16,3,Medical,2,Healthcare Representative,23940,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,10.486376210235132,0.28809153830956785,8
2663,2664,No,38,Travel_Rarely,Research & Development,23,3,Medical,3,Sales Representative,39040,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,6.914275956284152,0.2886159333774094,5
2664,2665,Yes,50,Travel_Frequently,Sales,4,2,Life Sciences,2,Laboratory Technician,167990,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,7.196524822695035,0.2790874672851757,14
2665,2666,No,36,Travel_Rarely,Research & Development,22,4,Life Sciences,1,Healthcare Representative,29500,4.0,14,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3,6.2975,0.28642633659685746,9
2666,2667,No,45,Travel_Rarely,Sales,24,3,Life Sciences,1,Laboratory Technician,36290,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,6.083190271816881,0.29605574128257234,16
2667,2668,No,40,Travel_Rarely,Sales,10,4,Life Sciences,1,Research Scientist,93620,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,6.216452074391989,0.2882555721661321,16
2668,2669,No,35,Travel_Frequently,Sales,7,2,Life Sciences,2,Manufacturing Director,32290,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,8.381632653061224,0.2833602407783404,4
2669,2670,No,40,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Manager,35780,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,7.5070289855072465,0.3004788676171389,19
2670,2671,No,35,Travel_Rarely,Human Resources,14,1,Life Sciences,2,Research Scientist,79880,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6.899122807017543,0.30114176899825046,21
2671,2672,No,29,Travel_Rarely,Research & Development,1,3,Medical,3,Sales Executive,42840,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,9.795098039215688,0.32496033616456776,11
2672,2673,No,29,Travel_Rarely,Research & Development,5,3,Medical,2,Sales Representative,75530,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,6.11740412979351,0.2921110342742866,23
2673,2674,Yes,50,Travel_Rarely,Research & Development,17,3,Medical,1,Research Scientist,173280,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,9.596652421652422,0.30780361795060235,15
2674,2675,No,39,Travel_Rarely,Sales,25,3,Medical,2,Sales Executive,197010,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,7.494349070100143,0.29585882558015797,16
2675,2676,No,31,Non-Travel,Research & Development,8,4,Life Sciences,4,Sales Executive,147320,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,7.260567375886525,0.285468648855531,14
2676,2677,No,26,Travel_Rarely,Research & Development,11,4,Medical,2,Manager,92780,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,7.523976608187135,0.30566878620531485,21
2677,2678,No,36,Travel_Frequently,Research & Development,5,1,Technical Degree,1,Sales Executive,13590,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,7.697199453551912,0.28662129250713875,5
2678,2679,No,39,Travel_Rarely,Research & Development,2,1,Medical,1,Research Scientist,47790,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,5.9874316939890715,0.3222636768122908,5
2679,2680,No,27,Travel_Rarely,Research & Development,8,2,Medical,1,Laboratory Technician,164220,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,9.295397489539749,0.2759198597650384,10
2680,2681,No,49,Travel_Frequently,Research & Development,6,1,Medical,3,Healthcare Representative,29960,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,6.415384615384615,0.30037293886665223,15
2681,2682,No,34,Travel_Rarely,Sales,4,3,Medical,1,Sales Executive,12610,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,6.47027417027417,0.3047112383547327,18
2682,2683,Yes,41,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Research Scientist,20990,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,8.594444444444445,0.3134369062043656,12
2683,2684,No,49,Travel_Frequently,Sales,1,4,Life Sciences,2,Manufacturing Director,58100,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,6.697587719298246,0.29794255435761025,21
2684,2685,Yes,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Sales Executive,56470,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,8.491991341991342,0.34153274455848964,18
2685,2686,No,33,Travel_Frequently,Research & Development,10,2,Medical,2,Research Scientist,34200,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,9.516883116883115,0.272295748762858,18
2686,2687,No,27,Travel_Rarely,Sales,5,4,Medical,4,Manufacturing Director,44000,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,6.3871900826446275,0.3006822692574589,7
2687,2688,No,32,Travel_Frequently,Research & Development,9,2,Medical,2,Research Scientist,35000,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,7.246554149085795,0.29891754472541393,12
2688,2689,No,59,Travel_Rarely,Sales,2,2,Marketing,5,Sales Representative,20660,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,9.970083682008365,0.2866609782910358,10
2689,2690,No,30,Travel_Rarely,Research & Development,11,4,Medical,2,Laboratory Technician,171690,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,6.396509971509971,0.30109553708943426,15
2690,2691,No,38,Travel_Frequently,Sales,18,4,Life Sciences,2,Healthcare Representative,41620,0.0,15,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,7.990733056708161,0.3144394519524186,8
2691,2692,No,36,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Sales Executive,92040,6.0,23,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,7.820631424375919,0.30601162680984395,22
2692,2693,No,35,Travel_Rarely,Human Resources,3,4,Human Resources,2,Manager,32940,0.0,11,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,7.498093220338983,0.2725859438257264,13
2693,2694,No,29,Travel_Rarely,Sales,29,4,Life Sciences,2,Laboratory Technician,21270,0.0,11,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,10.728951149425288,0.32102819356233686,17
2694,2695,No,31,Travel_Rarely,Research & Development,2,2,Medical,2,Laboratory Technician,39750,1.0,15,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3,6.335285913528592,0.2837139941566601,10
2695,2696,No,34,Travel_Rarely,Research & Development,28,3,Technical Degree,1,Laboratory Technician,107930,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,7.589511494252873,0.30070184642365405,17
2696,2697,Yes,28,Travel_Rarely,Research & Development,1,4,Life Sciences,5,Research Director,100960,,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10.51358024691358,0.31715662526654703,6
2697,2698,No,29,Travel_Rarely,Research & Development,16,2,Life Sciences,4,Laboratory Technician,36460,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,8.010917030567686,0.3005367725917698,20
2698,2699,No,32,Travel_Rarely,Human Resources,22,3,Human Resources,2,Research Director,74460,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,10.700429184549355,0.29427020187076913,16
2699,2700,No,22,Non-Travel,Research & Development,8,3,Life Sciences,3,Sales Executive,108510,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,9.987704918032787,0.30370213632418064,5
2700,2701,No,53,Travel_Rarely,Research & Development,11,3,Medical,2,Manager,21090,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,8.013515406162465,0.29407566893976456,11
2701,2702,No,38,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Manufacturing Director,37220,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,9.679761904761907,0.27260131068987176,11
2702,2703,No,24,Non-Travel,Research & Development,1,5,Life Sciences,3,Research Scientist,93800,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,6.901702127659574,0.31189868660302655,14
2703,2704,Yes,36,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Research Director,54860,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,6.500584795321637,0.29925125719787665,21
2704,2705,No,34,Travel_Rarely,Sales,24,3,Marketing,4,Research Scientist,27420,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,6.120286885245902,0.31069558783147955,5
2705,2706,No,21,Travel_Rarely,Sales,2,3,Life Sciences,2,Manufacturing Director,137570,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,5.98095238095238,0.2893747005340063,18
2706,2707,Yes,34,Travel_Rarely,Sales,15,2,Marketing,2,Research Scientist,84630,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7.7863265306122456,0.30032502793257604,4
2707,2708,No,53,Travel_Rarely,Sales,2,1,Life Sciences,5,Human Resources,31620,4.0,15,0,26.0,4,14,4,8,3.0,,2.0,3,3,7.499377593360996,0.29344432370758144,8
2708,2709,Yes,32,Travel_Frequently,Research & Development,10,3,Medical,2,Manufacturing Director,165980,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,9.492181069958848,0.3098897958134304,6
2709,2710,No,42,Travel_Rarely,Research & Development,10,3,Technical Degree,2,Laboratory Technician,66510,0.0,20,0,10.0,5,9,4,2,3.0,2.0,,2,4,6.884900284900285,0.32468103206534066,15
2710,2711,No,44,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Manufacturing Director,23450,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,7.094957983193278,0.29847147656723216,11
2711,2712,No,46,Travel_Rarely,Sales,2,3,Life Sciences,1,Research Scientist,34200,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,8.014697609001406,0.3153680010245688,12
2712,2713,No,33,Travel_Rarely,Sales,3,3,Medical,1,Manufacturing Director,43730,4.0,14,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,6.461064425770307,0.3147648723850902,11
2713,2714,No,44,Travel_Rarely,Human Resources,26,3,Life Sciences,5,Healthcare Representative,47590,2.0,21,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,8.497619047619049,0.2828120572581002,11
2714,2715,No,30,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Research Scientist,53010,1.0,16,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,6.097451790633609,0.2991442934135926,7
2715,2716,Yes,39,Travel_Rarely,Human Resources,1,4,Medical,1,Sales Executive,36730,3.0,14,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,6.489495798319328,0.285944187176959,11
2716,2717,Yes,24,Travel_Rarely,Human Resources,2,5,Human Resources,3,Sales Executive,47680,2.0,11,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,9.689807162534436,0.30140375512496054,7
2717,2718,No,43,Travel_Rarely,Sales,9,5,Technical Degree,1,Research Director,12740,1.0,19,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,6.499658469945356,0.3004112571627127,5
2718,2719,Yes,50,Travel_Rarely,Research & Development,12,4,Medical,1,Research Director,49000,1.0,11,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,8.894839609483961,0.26550717207222624,10
2719,2720,No,35,Travel_Rarely,Sales,2,4,Marketing,3,Manufacturing Director,104660,1.0,13,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,7.104449152542372,0.29218916517071836,13
2720,2721,No,36,Travel_Rarely,Research & Development,25,1,Life Sciences,4,Sales Executive,170070,9.0,12,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,9.130217391304347,0.3151277650359874,19
2721,2722,No,33,Travel_Frequently,Sales,9,2,Marketing,4,Human Resources,29090,2.0,11,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,6.599645390070922,0.2976680319257034,14
2722,2723,No,35,Travel_Rarely,Research & Development,10,1,Medical,1,Research Scientist,57650,1.0,14,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,6.186834733893558,0.3237370342808886,11
