,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1887,1888,31,No,Travel_Rarely,Sales,1,3,Life Sciences,1888,1,Sales Representative,121850,3.0,14,0,13.0,2,7,5,2,2.0,3.0,4.0,3,3,No
1888,1889,35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1889,3,Healthcare Representative,106090,1.0,22,0,10.0,3,10,0,7,4.0,4.0,1.0,3,4,No
1889,1890,49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1890,2,Sales Executive,43450,4.0,15,0,29.0,3,26,1,7,1.0,2.0,2.0,2,3,No
1890,1891,48,No,Travel_Rarely,Research & Development,1,4,Medical,1891,1,Research Scientist,21770,4.0,18,0,13.0,4,0,0,0,4.0,3.0,2.0,3,3,No
1891,1892,31,No,Non-Travel,Research & Development,1,2,Technical Degree,1892,2,Sales Executive,27930,1.0,16,0,9.0,4,9,0,0,4.0,3.0,2.0,3,3,No
1892,1893,36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,1893,1,Sales Executive,79180,2.0,12,2,8.0,3,6,0,1,2.0,4.0,3.0,2,3,No
1893,1894,38,No,Travel_Rarely,Sales,6,3,Other,1894,2,Sales Executive,87890,1.0,11,3,15.0,4,15,5,11,4.0,1.0,3.0,3,3,No
1894,1895,32,No,Non-Travel,Sales,18,3,Marketing,1895,1,Laboratory Technician,23890,6.0,12,1,5.0,4,3,0,2,3.0,2.0,3.0,2,3,No
1895,1896,25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1896,1,Sales Executive,32120,1.0,15,1,1.0,3,1,0,0,3.0,2.0,3.0,2,3,Yes
1896,1897,40,No,Travel_Rarely,Research & Development,1,4,Medical,1897,2,Research Scientist,192320,2.0,14,1,11.0,3,1,0,0,1.0,2.0,2.0,3,3,No
1897,1898,26,No,Travel_Frequently,Sales,11,3,Marketing,1898,2,Healthcare Representative,22670,1.0,19,3,7.0,2,7,0,7,3.0,1.0,3.0,2,3,No
1898,1899,41,No,Travel_Rarely,Research & Development,1,4,Medical,1899,1,Research Scientist,195170,2.0,13,0,20.0,5,18,2,17,4.0,1.0,3.0,3,3,No
1899,1900,36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1900,2,Healthcare Representative,24360,4.0,13,0,16.0,3,11,3,9,3.0,3.0,3.0,1,3,No
1900,1901,19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1901,2,Research Scientist,160640,1.0,15,1,1.0,3,1,0,0,4.0,2.0,4.0,3,3,Yes
1901,1902,20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,1902,3,Laboratory Technician,27070,1.0,11,0,1.0,2,1,0,0,1.0,1.0,3.0,3,3,Yes
1902,1903,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1903,4,Research Director,190680,0.0,12,0,10.0,1,9,8,5,4.0,4.0,1.0,3,3,No
1903,1904,40,No,Travel_Frequently,Sales,1,3,Marketing,1904,1,Research Scientist,39310,8.0,19,0,3.0,2,1,0,0,4.0,2.0,3.0,2,3,No
1904,1905,32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1905,4,Laboratory Technician,37300,1.0,25,1,8.0,4,8,6,3,3.0,1.0,4.0,3,4,No
1905,1906,36,Yes,Travel_Rarely,Research & Development,10,3,Medical,1906,3,Sales Executive,22320,1.0,12,1,16.0,2,16,3,7,3.0,4.0,3.0,3,3,Yes
1906,1907,33,No,Travel_Rarely,Research & Development,1,4,Medical,1907,4,Manufacturing Director,44650,0.0,13,0,6.0,3,5,1,4,2.0,4.0,3.0,3,3,No
1907,1908,37,Yes,Travel_Rarely,Sales,10,4,Marketing,1908,3,Human Resources,30720,5.0,14,0,17.0,3,14,11,7,1.0,3.0,1.0,2,3,Yes
1908,1909,45,No,Non-Travel,Research & Development,8,1,Life Sciences,1909,2,Sales Executive,33190,1.0,12,1,9.0,3,9,0,8,3.0,2.0,2.0,3,3,No
1909,1910,29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1910,1,Sales Representative,192020,1.0,12,0,3.0,5,3,0,2,3.0,,3.0,3,3,No
1910,1911,35,No,Travel_Rarely,Human Resources,1,3,Human Resources,1911,3,Laboratory Technician,136750,1.0,15,3,5.0,5,5,1,0,3.0,3.0,3.0,2,3,No
1911,1912,52,No,Travel_Rarely,Research & Development,5,4,Other,1912,1,Laboratory Technician,29110,2.0,17,2,26.0,3,9,7,8,4.0,4.0,,3,3,No
1912,1913,58,Yes,Travel_Rarely,Sales,9,2,Medical,1913,4,Sales Executive,59570,4.0,14,1,7.0,2,1,0,0,4.0,3.0,3.0,1,3,Yes
1913,1914,53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1914,1,Manager,39200,6.0,16,1,22.0,3,17,15,2,3.0,3.0,4.0,3,3,No
1914,1915,30,No,Travel_Rarely,Sales,3,4,Marketing,1915,1,Sales Executive,64340,5.0,14,1,10.0,3,8,7,7,3.0,3.0,4.0,2,3,No
1915,1916,38,No,Non-Travel,Sales,4,3,Life Sciences,1916,2,Research Director,100480,1.0,23,1,6.0,2,5,1,3,3.0,4.0,3.0,3,4,No
1916,1917,35,No,Travel_Rarely,Sales,1,2,Life Sciences,1917,2,Healthcare Representative,109380,6.0,14,2,12.0,2,10,0,8,4.0,4.0,3.0,1,3,No
1917,1918,39,No,Travel_Rarely,Sales,1,1,Marketing,1918,2,Research Scientist,23400,0.0,11,1,9.0,2,8,0,7,1.0,3.0,3.0,2,3,No
1918,1919,40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,1919,1,Human Resources,65450,4.0,15,0,22.0,2,1,0,0,2.0,2.0,2.0,3,3,Yes
1919,1920,47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1920,3,Sales Executive,69310,1.0,11,0,20.0,3,19,2,7,3.0,3.0,4.0,3,3,No
1920,1921,36,No,Non-Travel,Sales,28,1,Life Sciences,1921,2,Research Scientist,48980,4.0,13,1,12.0,3,7,0,7,1.0,4.0,3.0,3,3,No
1921,1922,31,Yes,Non-Travel,Research & Development,28,4,Medical,1922,2,Research Scientist,25930,0.0,21,0,4.0,2,3,1,2,3.0,1.0,3.0,3,4,Yes
1922,1923,33,No,Non-Travel,Sales,15,3,Other,1923,4,Research Director,194360,1.0,19,2,10.0,4,10,6,0,4.0,3.0,3.0,3,3,No
1923,1924,29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,1924,1,Sales Executive,27230,6.0,11,1,3.0,2,0,0,0,4.0,1.0,3.0,2,3,Yes
1924,1925,33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1925,2,Laboratory Technician,34790,3.0,12,0,5.0,3,3,0,2,2.0,4.0,3.0,3,3,No
1925,1926,45,No,Travel_Rarely,Research & Development,26,1,Medical,1926,3,Healthcare Representative,27940,3.0,19,1,8.0,2,5,0,2,4.0,4.0,3.0,3,3,No
1926,1927,50,No,Travel_Rarely,Sales,10,1,Life Sciences,1927,1,Manufacturing Director,52490,9.0,21,2,32.0,2,5,1,3,4.0,4.0,2.0,2,4,No
1927,1928,33,No,Travel_Frequently,Sales,1,3,Marketing,1928,2,Human Resources,21760,1.0,14,1,6.0,2,6,1,2,3.0,2.0,3.0,2,3,No
1928,1929,41,No,Travel_Frequently,Sales,11,3,Other,1929,1,Laboratory Technician,168720,2.0,15,1,21.0,2,18,0,11,1.0,3.0,4.0,3,3,No
1929,1930,27,No,Travel_Rarely,Research & Development,20,4,Other,1930,2,Manufacturing Director,34850,9.0,17,2,4.0,2,2,2,2,3.0,2.0,3.0,3,3,No
1930,1931,45,No,Non-Travel,Sales,2,3,Medical,1931,1,Sales Executive,66440,1.0,12,0,9.0,3,9,0,8,4.0,1.0,3.0,4,3,No
1931,1932,47,No,Travel_Rarely,Sales,18,4,Medical,1932,2,Research Scientist,55820,1.0,16,0,9.0,3,9,0,7,4.0,4.0,3.0,3,3,No
1932,1933,30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1933,2,Healthcare Representative,40000,4.0,12,0,7.0,5,5,0,1,1.0,3.0,3.0,2,3,Yes
1933,1934,50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1934,2,Sales Executive,134960,3.0,18,1,22.0,3,12,1,5,4.0,3.0,3.0,3,3,No
1934,1935,38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,1935,1,Manufacturing Director,32100,0.0,17,2,3.0,5,2,0,2,3.0,3.0,2.0,2,3,No
1935,1936,46,No,Travel_Rarely,Research & Development,28,3,Medical,1936,3,Human Resources,190450,6.0,11,3,13.0,2,8,0,7,4.0,3.0,3.0,3,3,No
1936,1937,24,No,Travel_Rarely,Sales,28,3,Life Sciences,1937,1,Healthcare Representative,118490,1.0,16,1,5.0,3,4,3,2,4.0,3.0,3.0,3,3,No
1937,1938,35,Yes,Travel_Rarely,Sales,24,3,Medical,1938,3,Healthcare Representative,20700,1.0,13,3,5.0,1,4,0,2,3.0,2.0,1.0,2,3,Yes
1938,1939,31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,1939,2,Sales Executive,65020,1.0,12,0,4.0,3,4,0,3,3.0,1.0,3.0,3,3,No
1939,1940,18,No,Non-Travel,Sales,5,4,Other,1940,2,Manager,32300,1.0,12,1,0.0,3,0,0,0,2.0,4.0,3.0,3,3,No
1940,1941,54,No,Travel_Rarely,Sales,23,3,Medical,1941,1,Laboratory Technician,136030,8.0,13,1,22.0,2,10,0,8,3.0,3.0,3.0,3,3,No
1941,1942,35,No,Travel_Rarely,Research & Development,6,4,Medical,1942,1,Manufacturing Director,119960,1.0,19,2,16.0,3,16,10,1,3.0,3.0,2.0,3,3,No
1942,1943,30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1943,5,Healthcare Representative,56050,0.0,12,1,9.0,0,8,1,7,2.0,1.0,2.0,2,3,No
1943,1944,20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1944,2,Research Scientist,63970,1.0,17,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,Yes
1944,1945,30,Yes,Travel_Frequently,Research & Development,8,4,Medical,1945,1,Sales Executive,191440,0.0,11,0,4.0,3,3,1,2,2.0,2.0,3.0,3,3,Yes
1945,1946,26,No,Travel_Rarely,Sales,1,3,Marketing,1946,2,Research Scientist,175840,1.0,20,0,8.0,2,8,1,3,4.0,4.0,3.0,3,4,No
1946,1947,22,No,Travel_Rarely,Research & Development,8,3,Other,1947,2,Sales Representative,49070,1.0,21,1,4.0,2,4,1,1,2.0,1.0,2.0,3,4,No
1947,1948,48,No,Travel_Rarely,Human Resources,2,4,Medical,1948,2,Sales Executive,45540,2.0,11,2,19.0,3,2,2,2,1.0,3.0,3.0,3,3,No
1948,1949,48,No,Travel_Rarely,Sales,3,3,Medical,1949,1,Research Director,54150,7.0,11,1,27.0,1,15,4,8,3.0,3.0,3.0,3,3,No
1949,1950,41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1950,2,Research Scientist,47410,6.0,16,0,8.0,3,2,2,1,4.0,3.0,3.0,3,3,No
1950,1951,39,No,Travel_Rarely,Sales,2,3,Life Sciences,1951,3,Human Resources,21150,1.0,18,0,21.0,3,21,11,8,4.0,4.0,3.0,4,3,No
1951,1952,27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1952,2,Human Resources,31610,0.0,13,2,4.0,0,3,2,2,1.0,4.0,3.0,3,3,No
1952,1953,35,No,Travel_Rarely,Sales,24,3,Medical,1953,5,Sales Executive,57450,1.0,17,3,3.0,4,3,1,2,2.0,4.0,2.0,3,3,No
1953,1954,42,No,Travel_Rarely,Research & Development,23,4,Other,1954,1,Research Scientist,23730,6.0,14,1,21.0,3,1,0,0,4.0,3.0,,4,3,No
1954,1955,50,No,Travel_Rarely,Sales,27,3,Medical,1955,2,Sales Executive,33100,4.0,22,1,8.0,3,1,0,0,1.0,4.0,3.0,4,4,No
1955,1956,59,No,Travel_Rarely,Research & Development,16,4,Medical,1956,5,Laboratory Technician,186650,3.0,12,0,30.0,3,5,4,3,3.0,4.0,3.0,2,3,No
1956,1957,37,Yes,Travel_Rarely,Sales,15,3,Marketing,1957,2,Laboratory Technician,44850,5.0,11,1,15.0,2,1,0,0,1.0,2.0,1.0,4,3,Yes
1957,1958,55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1958,2,Sales Executive,27890,3.0,13,1,17.0,2,8,6,7,3.0,2.0,3.0,2,3,No
1958,1959,41,No,Non-Travel,Research & Development,19,1,Life Sciences,1959,2,Research Scientist,58280,1.0,13,0,21.0,0,21,5,10,2.0,3.0,3.0,3,3,No
1959,1960,38,No,Travel_Rarely,Research & Development,24,2,Other,1960,1,Laboratory Technician,23260,8.0,14,0,19.0,3,1,0,0,2.0,4.0,3.0,4,3,No
1960,1961,26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,1961,1,Manufacturing Director,135250,8.0,17,1,7.0,4,2,2,2,2.0,1.0,3.0,2,3,Yes
1961,1962,52,Yes,Travel_Rarely,Research & Development,5,4,Medical,1962,4,Human Resources,14200,1.0,13,1,33.0,2,32,6,9,1.0,4.0,3.0,4,3,Yes
1962,1963,44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1963,1,Healthcare Representative,80200,3.0,11,1,23.0,2,12,11,11,4.0,4.0,3.0,3,3,No
1963,1964,50,No,Non-Travel,Human Resources,2,2,Life Sciences,1964,1,Laboratory Technician,36880,0.0,11,0,19.0,3,18,0,13,4.0,3.0,3.0,2,3,No
1964,1965,36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1965,4,Sales Executive,54820,1.0,18,0,18.0,3,17,15,14,3.0,1.0,3.0,3,3,Yes
1965,1966,39,No,Travel_Frequently,Sales,11,3,Marketing,1966,1,Sales Executive,160150,1.0,11,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3,No
1966,1967,33,No,Non-Travel,Sales,9,2,Technical Degree,1967,5,Sales Representative,12000,0.0,11,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3,No
1967,1968,45,No,Travel_Rarely,Research & Development,7,2,Other,1968,1,Human Resources,56610,3.0,12,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3,No
1968,1969,32,No,Non-Travel,Research & Development,15,3,Medical,1969,2,Manager,69290,9.0,20,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4,No
1969,1970,34,No,Travel_Rarely,Sales,6,4,Marketing,1970,2,Research Director,96130,0.0,12,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3,No
1970,1971,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1971,2,Research Scientist,56740,3.0,12,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3,No
1971,1972,45,No,Travel_Rarely,Research & Development,16,1,Medical,1972,2,Sales Executive,54840,1.0,20,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4,No
1972,1973,53,No,Travel_Frequently,Sales,8,2,Medical,1973,2,Research Scientist,120610,2.0,20,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4,No
1973,1974,36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1974,1,Research Scientist,56600,7.0,12,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3,Yes
1974,1975,26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1975,2,Research Scientist,48210,6.0,14,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3,Yes
1975,1976,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1976,1,Sales Representative,64100,1.0,13,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3,No
1976,1977,28,No,Travel_Rarely,Research & Development,10,3,Other,1977,2,Sales Representative,52100,1.0,15,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3,No
1977,1978,38,No,Travel_Frequently,Sales,9,4,Medical,1978,2,Research Scientist,26950,3.0,14,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3,No
1978,1979,50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1979,1,Sales Executive,118780,2.0,13,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3,No
1979,1980,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1980,1,Laboratory Technician,170680,3.0,23,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4,No
1980,1981,40,No,Travel_Rarely,Human Resources,2,3,Medical,1981,5,Sales Executive,24550,1.0,15,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3,No
1981,1982,26,No,Travel_Frequently,Research & Development,3,3,Medical,1982,2,Laboratory Technician,139640,1.0,11,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3,No
1982,1983,46,No,Travel_Rarely,Research & Development,2,1,Medical,1983,3,Research Scientist,49410,9.0,13,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3,No
1983,1984,54,No,Travel_Rarely,Research & Development,5,3,Medical,1984,2,Manufacturing Director,24780,6.0,11,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3,No
1984,1985,56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1985,2,Manufacturing Director,52280,2.0,11,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3,No
1985,1986,36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1986,2,Human Resources,44780,0.0,18,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3,No
1986,1987,55,No,Non-Travel,Research & Development,2,3,Medical,1987,2,Manager,75470,7.0,16,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3,No
1987,1988,43,No,Travel_Rarely,Sales,25,2,Life Sciences,1988,3,Research Scientist,50550,5.0,22,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4,No
1988,1989,20,Yes,Travel_Frequently,Sales,8,3,Marketing,1989,3,Sales Executive,34640,1.0,20,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4,Yes
1989,1990,21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1990,1,Manager,57750,1.0,18,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3,Yes
1990,1991,46,No,Travel_Rarely,Sales,12,3,Marketing,1991,3,Healthcare Representative,89430,8.0,12,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3,No
1991,1992,51,Yes,Travel_Rarely,Sales,23,3,Medical,1992,2,Research Scientist,192720,9.0,20,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4,Yes
1992,1993,28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,1993,4,Laboratory Technician,52380,1.0,17,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3,Yes
1993,1994,26,No,Travel_Rarely,Research & Development,5,4,Medical,1994,2,Sales Executive,46820,1.0,11,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3,No
1994,1995,30,No,Travel_Rarely,Research & Development,8,3,Medical,1995,1,Sales Executive,183000,0.0,14,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3,No
1995,1996,41,No,Travel_Rarely,Sales,1,4,Life Sciences,1996,1,Research Director,52570,1.0,14,0,10.0,2,10,0,8,2.0,3.0,3.0,4,3,No
1996,1997,38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1997,1,Sales Executive,63490,,11,0,20.0,3,19,1,9,3.0,3.0,2.0,3,3,No
1997,1998,40,No,Travel_Rarely,Sales,1,4,Marketing,1998,1,Sales Executive,48690,4.0,12,0,14.0,2,11,11,1,1.0,4.0,3.0,3,3,No
1998,1999,27,No,Non-Travel,Sales,11,3,Technical Degree,1999,2,Laboratory Technician,99850,1.0,14,1,3.0,3,3,1,2,1.0,3.0,3.0,2,3,No
1999,2000,55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,2000,3,Laboratory Technician,36970,3.0,13,1,23.0,1,3,1,2,4.0,2.0,3.0,3,3,No
2000,2001,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2001,2,Healthcare Representative,74570,3.0,11,2,10.0,1,8,1,7,3.0,3.0,4.0,4,3,No
2001,2002,44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,2002,2,Sales Executive,21190,9.0,15,0,24.0,3,20,3,6,2.0,1.0,3.0,3,3,Yes
2002,2003,33,No,Travel_Rarely,Sales,23,4,Marketing,2003,4,Sales Executive,39830,4.0,12,0,9.0,3,3,1,2,4.0,4.0,3.0,3,3,No
2003,2004,35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,2004,3,Sales Representative,61180,0.0,21,1,9.0,3,8,4,7,4.0,1.0,3.0,2,4,Yes
2004,2005,33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,2005,1,Sales Executive,62140,1.0,19,2,14.0,3,13,3,8,1.0,3.0,3.0,3,3,Yes
2005,2006,28,No,Travel_Rarely,Human Resources,1,1,Human Resources,2006,2,Research Scientist,63470,1.0,15,1,4.0,2,4,2,2,1.0,3.0,2.0,3,3,No
2006,2007,34,No,Travel_Frequently,Sales,29,4,Marketing,2007,1,Research Scientist,115100,0.0,14,1,7.0,5,6,0,4,1.0,4.0,2.0,3,3,No
2007,2008,37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2008,4,Sales Executive,71430,2.0,21,0,8.0,6,1,0,0,4.0,4.0,3.0,2,4,No
2008,2009,25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,2009,2,Research Scientist,82680,1.0,12,0,7.0,3,7,5,6,4.0,4.0,4.0,2,3,Yes
2009,2010,26,Yes,Travel_Rarely,Sales,8,2,Marketing,2010,2,Sales Executive,80950,1.0,15,0,1.0,3,1,0,0,1.0,3.0,2.0,4,3,Yes
2010,2011,33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,2011,4,Manufacturing Director,29040,4.0,13,0,5.0,2,2,2,2,1.0,2.0,3.0,3,3,Yes
2011,2012,42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,2012,4,Research Scientist,60320,0.0,14,0,23.0,2,22,13,7,4.0,1.0,3.0,2,3,No
2012,2013,28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,2013,2,Manager,29760,1.0,14,0,1.0,3,1,0,0,1.0,2.0,3.0,3,3,Yes
2013,2014,50,Yes,Travel_Frequently,Research & Development,1,4,Medical,2014,2,Research Scientist,159920,3.0,14,0,5.0,3,0,0,0,4.0,3.0,3.0,3,3,Yes
2014,2015,33,No,Travel_Frequently,Sales,9,3,Medical,2015,2,Research Scientist,46490,0.0,12,0,4.0,2,3,0,2,4.0,2.0,3.0,2,3,No
2015,2016,34,No,Non-Travel,Sales,1,1,Marketing,2016,2,Research Director,26960,3.0,23,0,6.0,3,0,0,0,3.0,4.0,3.0,3,4,No
2016,2017,48,No,Non-Travel,Sales,2,1,Life Sciences,2017,2,Sales Executive,23700,2.0,11,0,27.0,3,5,2,1,1.0,4.0,,3,3,No
2017,2018,45,No,Non-Travel,Research & Development,1,3,Medical,2018,2,Human Resources,125040,1.0,12,1,15.0,2,15,4,12,2.0,3.0,3.0,3,3,No
2018,2019,52,No,Travel_Rarely,Sales,1,3,Life Sciences,2019,1,Sales Executive,59740,7.0,18,1,18.0,6,8,4,0,2.0,2.0,3.0,3,3,No
2019,2020,38,No,Travel_Rarely,Research & Development,6,2,Medical,2020,1,Research Scientist,47360,0.0,11,1,9.0,3,8,2,7,3.0,3.0,3.0,2,3,No
2020,2021,29,No,Travel_Rarely,Research & Development,8,3,Medical,2021,4,Research Scientist,52960,4.0,14,0,11.0,3,7,1,7,3.0,4.0,3.0,4,3,No
2021,2022,28,No,Travel_Rarely,Human Resources,1,3,Human Resources,2022,4,Laboratory Technician,67810,0.0,15,1,10.0,2,9,1,7,4.0,2.0,2.0,3,3,No
2022,2023,46,No,Travel_Rarely,Research & Development,6,4,Medical,2023,3,Sales Executive,21740,3.0,11,1,23.0,3,12,4,9,1.0,3.0,3.0,3,3,No
2023,2024,38,No,Travel_Rarely,Research & Development,7,4,Medical,2024,1,Sales Executive,66530,7.0,20,1,10.0,2,1,0,0,4.0,2.0,3.0,3,4,No
2024,2025,43,No,Travel_Frequently,Research & Development,5,3,Medical,2025,2,Laboratory Technician,96990,8.0,19,1,18.0,3,8,0,1,3.0,1.0,3.0,3,3,No
2025,2026,39,Yes,Travel_Frequently,Sales,1,3,Marketing,2026,2,Healthcare Representative,67550,7.0,14,1,21.0,2,18,11,5,1.0,4.0,3.0,3,3,Yes
2026,2027,40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,2027,1,Healthcare Representative,22130,1.0,17,0,21.0,4,20,4,9,3.0,3.0,4.0,3,3,No
2027,2028,21,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2028,1,Research Scientist,26100,1.0,11,1,2.0,3,2,2,2,4.0,2.0,4.0,2,3,No
2028,2029,39,No,Non-Travel,Research & Development,6,3,Life Sciences,2029,1,Laboratory Technician,28510,9.0,15,0,9.0,2,5,0,3,3.0,2.0,2.0,3,3,No
2029,2030,36,No,Non-Travel,Research & Development,1,3,Medical,2030,3,Sales Representative,34520,2.0,13,3,18.0,4,11,0,9,1.0,4.0,3.0,4,3,No
2030,2031,31,No,Travel_Frequently,Research & Development,7,3,Life Sciences,2031,1,Sales Executive,52580,0.0,14,3,3.0,5,2,2,2,3.0,4.0,3.0,3,3,No
2031,2032,28,No,Travel_Rarely,Sales,2,4,Marketing,2032,1,Sales Executive,93550,0.0,11,0,6.0,4,5,0,4,1.0,2.0,1.0,3,3,No
2032,2033,35,No,Travel_Frequently,Research & Development,9,2,Other,2033,1,Manufacturing Director,104960,1.0,13,1,5.0,2,5,0,2,4.0,4.0,3.0,3,3,No
2033,2034,49,No,Travel_Rarely,Sales,2,2,Medical,2034,1,Sales Executive,63800,6.0,23,1,22.0,1,9,2,3,4.0,2.0,3.0,2,4,No
2034,2035,34,No,Travel_Frequently,Sales,9,1,Technical Degree,2035,2,Sales Executive,26570,2.0,13,1,5.0,3,3,0,2,4.0,3.0,2.0,2,3,No
2035,2036,29,No,Travel_Frequently,Research & Development,1,4,Medical,2036,3,Research Scientist,27160,0.0,18,0,8.0,2,7,1,1,4.0,2.0,2.0,1,3,No
2036,2037,42,No,Travel_Rarely,Sales,21,2,Life Sciences,2037,1,Healthcare Representative,22010,4.0,12,1,16.0,3,1,0,0,2.0,4.0,3.0,4,3,No
2037,2038,29,No,Travel_Rarely,Sales,4,2,Other,2038,2,Healthcare Representative,65400,1.0,22,0,10.0,2,10,1,2,2.0,4.0,2.0,1,4,No
2038,2039,38,No,Travel_Rarely,Research & Development,1,3,Medical,2039,1,Human Resources,38160,1.0,13,2,7.0,2,7,5,0,3.0,3.0,4.0,2,3,No
2039,2040,28,No,Travel_Frequently,Sales,6,4,Life Sciences,2040,1,Manager,52530,1.0,15,0,3.0,2,3,0,2,3.0,3.0,3.0,3,3,No
2040,2041,18,Yes,Non-Travel,Research & Development,2,4,Medical,2041,3,Laboratory Technician,109650,1.0,18,0,0.0,5,0,0,0,3.0,3.0,3.0,4,3,Yes
2041,2042,33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,2042,1,Sales Executive,49360,0.0,14,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3,Yes
2042,2043,41,No,Travel_Rarely,Research & Development,4,2,Medical,2043,2,Research Scientist,25430,3.0,12,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3,No
2043,2044,31,Yes,Travel_Frequently,Sales,10,3,Technical Degree,2044,1,Research Director,53040,1.0,17,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3,Yes
